,movieId,title,genres,year
1832,1916,Buffalo '66 (a.k.a. Buffalo 66),Drama|Romance,1998
1833,1917,Armageddon,Action|Romance|Sci-Fi|Thriller,1998
1834,1918,Lethal Weapon 4,Action|Comedy|Crime|Thriller,1998
1835,1919,Madeline,Children|Comedy,1998
1836,1920,Small Soldiers,Animation|Children|Fantasy|War,1998
1837,1921,Pi,Drama|Sci-Fi|Thriller,1998
1838,1922,Whatever,Drama,1998
1839,1923,There's Something About Mary,Comedy|Romance,1998
1840,1924,Plan 9 from Outer Space,Horror|Sci-Fi,1959
1841,1925,Wings,Action|Drama|Romance|War,1927
1842,1926,"Broadway Melody, The",Musical,1929
1843,1927,All Quiet on the Western Front,Action|Drama|War,1930
1844,1928,Cimarron,Drama|Western,1931
1845,1929,Grand Hotel,Drama|Romance,1932
1846,1930,Cavalcade,Drama|Romance|War,1933
1847,1931,Mutiny on the Bounty,Adventure|Drama,1935
1848,1932,"Great Ziegfeld, The",Drama|Musical,1936
1849,1933,"Life of Emile Zola, The",Drama,1937
1850,1934,You Can't Take It with You,Comedy|Romance,1938
1851,1935,How Green Was My Valley,Drama|Musical|Romance,1941
1852,1936,Mrs. Miniver,Drama|War,1942
1853,1937,Going My Way,Comedy|Drama|Musical,1944
1854,1938,"Lost Weekend, The",Drama,1945
1855,1939,"Best Years of Our Lives, The",Drama|War,1946
1856,1940,Gentleman's Agreement,Drama,1947
1857,1941,Hamlet,Drama,1948
1858,1942,All the King's Men,Drama,1949
1859,1943,"Greatest Show on Earth, The",Drama,1952
1860,1944,From Here to Eternity,Drama|Romance|War,1953
1861,1945,On the Waterfront,Crime|Drama,1954
1862,1946,Marty,Drama|Romance,1955
1863,1947,West Side Story,Drama|Musical|Romance,1961
1864,1948,Tom Jones,Adventure|Comedy|Romance,1963
1865,1949,"Man for All Seasons, A",Drama,1966
1866,1950,In the Heat of the Night,Drama|Mystery,1967
1867,1951,Oliver!,Drama|Musical,1968
1868,1952,Midnight Cowboy,Drama,1969
1869,1953,"French Connection, The",Action|Crime|Thriller,1971
1870,1954,Rocky,Drama,1976
1871,1955,Kramer vs. Kramer,Drama,1979
1872,1956,Ordinary People,Drama,1980
1873,1957,Chariots of Fire,Drama,1981
1874,1958,Terms of Endearment,Comedy|Drama,1983
1875,1959,Out of Africa,Drama|Romance,1985
1876,1960,"Last Emperor, The",Drama,1987
1877,1961,Rain Man,Drama,1988
1878,1962,Driving Miss Daisy,Drama,1989
1879,1963,Take the Money and Run,Comedy|Crime,1969
1880,1964,Klute,Drama|Mystery,1971
1881,1965,Repo Man,Comedy|Sci-Fi,1984
1882,1966,Metropolitan,Comedy,1990
1883,1967,Labyrinth,Adventure|Fantasy|Musical,1986
1884,1968,"Breakfast Club, The",Comedy|Drama,1985
1885,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,1985
1886,1970,"Nightmare on Elm Street 3: Dream Warriors, A",Horror|Thriller,1987
1887,1971,"Nightmare on Elm Street 4: The Dream Master, A",Horror|Thriller,1988
1888,1972,"Nightmare on Elm Street 5: The Dream Child, A",Horror,1989
1889,1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",Horror,1991
1890,1974,Friday the 13th,Horror|Mystery|Thriller,1980
1891,1975,Friday the 13th Part 2,Horror,1981
1892,1976,Friday the 13th Part 3: 3D,Horror,1982
1893,1977,Friday the 13th Part IV: The Final Chapter,Horror,1984
1894,1978,Friday the 13th Part V: A New Beginning,Horror,1985
1895,1979,Friday the 13th Part VI: Jason Lives,Horror,1986
1896,1980,Friday the 13th Part VII: The New Blood,Horror,1988
1897,1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989
1898,1982,Halloween,Horror,1978
1899,1983,Halloween II,Horror,1981
1900,1984,Halloween III: Season of the Witch,Horror,1982
1901,1985,Halloween 4: The Return of Michael Myers,Horror,1988
1902,1986,Halloween 5: The Revenge of Michael Myers,Horror,1989
1903,1987,Prom Night,Horror,1980
1904,1988,Hello Mary Lou: Prom Night II,Horror,1987
1905,1989,Prom Night III: The Last Kiss,Horror,1989
1906,1990,Prom Night IV: Deliver Us From Evil,Horror,1992
1907,1991,Child's Play,Horror|Thriller,1988
1908,1992,Child's Play 2,Horror|Thriller,1990
1909,1993,Child's Play 3,Comedy|Horror|Thriller,1991
1910,1994,Poltergeist,Horror|Thriller,1982
1911,1995,Poltergeist II: The Other Side,Horror|Thriller,1986
1912,1996,Poltergeist III,Horror|Thriller,1988
1913,1997,"Exorcist, The",Horror|Mystery,1973
1914,1998,Exorcist II: The Heretic,Horror,1977
1915,1999,"Exorcist III, The",Horror,1990
1916,2000,Lethal Weapon,Action|Comedy|Crime|Drama,1987
1917,2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989
1918,2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992
1919,2003,Gremlins,Comedy|Horror,1984
1920,2004,Gremlins 2: The New Batch,Comedy|Horror,1990
1921,2005,"Goonies, The",Action|Adventure|Children|Comedy|Fantasy,1985
1922,2006,"Mask of Zorro, The",Action|Comedy|Romance,1998
1923,2007,Polish Wedding,Comedy,1998
1924,2008,"This World, Then the Fireworks",Crime|Drama|Film-Noir,1997
1925,2009,Soylent Green,Drama|Mystery|Sci-Fi|Thriller,1973
1926,2010,Metropolis,Drama|Sci-Fi,1927
1927,2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989
1928,2012,Back to the Future Part III,Adventure|Comedy|Sci-Fi|Western,1990
1929,2013,"Poseidon Adventure, The",Action|Adventure|Drama,1972
1930,2014,Freaky Friday,Children|Comedy|Fantasy,1977
1931,2015,"Absent-Minded Professor, The",Children|Comedy|Fantasy,1961
1932,2016,"Apple Dumpling Gang Rides Again, The",Children|Comedy|Western,1979
1933,2017,Babes in Toyland,Children|Fantasy|Musical,1961
1934,2018,Bambi,Animation|Children|Drama,1942
1935,2019,Seven Samurai (Shichinin no samurai),Action|Adventure|Drama,1954
1936,2020,Dangerous Liaisons,Drama|Romance,1988
1937,2021,Dune,Adventure|Sci-Fi,1984
1938,2022,"Last Temptation of Christ, The",Drama,1988
1939,2023,"Godfather: Part III, The",Crime|Drama|Mystery|Thriller,1990
1940,2024,"Rapture, The",Drama|Mystery,1991
1941,2025,Lolita,Drama|Romance,1997
1942,2026,Disturbing Behavior,Horror|Thriller,1998
1943,2027,Jane Austen's Mafia!,Comedy|Crime,1998
1944,2028,Saving Private Ryan,Action|Drama|War,1998
1945,2029,Billy's Hollywood Screen Kiss,Comedy|Romance,1997
1946,2030,East Palace West Palace (Dong gong xi gong),Drama,1997
1947,2031,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck)",Children|Comedy,1971
1948,2032,"Barefoot Executive, The",Children|Comedy,1971
1949,2033,"Black Cauldron, The",Adventure|Animation|Children|Fantasy,1985
1950,2034,"Black Hole, The",Children|Sci-Fi,1979
1951,2035,Blackbeard's Ghost,Children|Comedy,1968
1952,2036,Blank Check,Children|Comedy,1994
1953,2037,Candleshoe,Adventure|Children|Comedy,1977
1954,2038,"Cat from Outer Space, The",Children|Comedy|Sci-Fi,1978
1955,2039,Cheetah,Adventure|Children,1989
1956,2040,"Computer Wore Tennis Shoes, The",Children|Comedy,1969
1957,2041,Condorman,Action|Adventure|Children|Comedy,1981
1958,2042,D2: The Mighty Ducks,Children|Comedy,1994
1959,2043,Darby O'Gill and the Little People,Adventure|Children|Fantasy,1959
1960,2044,"Devil and Max Devlin, The",Comedy|Fantasy,1981
1961,2045,"Far Off Place, A",Adventure|Children|Drama|Romance,1993
1962,2046,Flight of the Navigator,Adventure|Children|Sci-Fi,1986
1963,2047,"Gnome-Mobile, The",Adventure|Children|Fantasy|Musical,1967
1964,2048,"Great Mouse Detective, The",Action|Animation|Children|Crime,1986
1965,2049,"Happiest Millionaire, The",Comedy|Musical,1967
1966,2050,Herbie Goes Bananas,Adventure|Children|Comedy,1980
1967,2051,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,1977
1968,2052,Hocus Pocus,Children|Comedy|Fantasy|Horror,1993
1969,2053,"Honey, I Blew Up the Kid",Children|Comedy|Sci-Fi,1992
1970,2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989
1971,2055,Hot Lead and Cold Feet,Action|Comedy|Western,1978
1972,2056,In Search of the Castaways,Adventure|Children,1962
1973,2057,"Incredible Journey, The",Adventure|Children,1963
1974,2058,"Negotiator, The",Action|Crime|Drama|Mystery|Thriller,1998
1975,2059,"Parent Trap, The",Children|Comedy|Romance,1998
1976,2060,BASEketball,Comedy,1998
1977,2061,Full Tilt Boogie,Documentary,1997
1978,2062,"Governess, The",Drama|Romance,1998
1979,2063,"Seventh Heaven (Septième ciel, Le)",Drama|Romance,1997
1980,2064,Roger & Me,Documentary,1989
1981,2065,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985
1982,2066,Out of the Past,Film-Noir,1947
1983,2067,Doctor Zhivago,Drama|Romance|War,1965
1984,2068,Fanny and Alexander (Fanny och Alexander),Drama|Fantasy|Mystery,1982
1985,2069,"Trip to Bountiful, The",Drama,1985
1986,2070,Tender Mercies,Drama|Romance|Western,1983
1987,2071,And the Band Played On,Drama,1993
1988,2072,"'burbs, The",Comedy,1989
1989,2073,Fandango,Comedy,1985
1990,2074,"Night Porter, The (Portiere di notte, Il)",Crime|Drama|Romance,1974
1991,2075,Mephisto,Drama|War,1981
1992,2076,Blue Velvet,Drama|Mystery|Thriller,1986
1993,2077,"Journey of Natty Gann, The",Adventure|Children,1985
1994,2078,"Jungle Book, The",Animation|Children|Comedy|Musical,1967
1995,2079,Kidnapped,Adventure|Children|Drama,1960
1996,2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1955
1997,2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989
1998,2082,"Mighty Ducks, The",Children|Comedy,1992
1999,2083,"Muppet Christmas Carol, The",Children|Comedy|Musical,1992
2000,2084,Newsies,Children|Musical,1992
2001,2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1961
2002,2086,One Magic Christmas,Drama|Fantasy,1985
2003,2087,Peter Pan,Animation|Children|Fantasy|Musical,1953
2004,2088,Popeye,Adventure|Comedy|Musical,1980
2005,2089,"Rescuers Down Under, The",Adventure|Animation|Children,1990
2006,2090,"Rescuers, The",Adventure|Animation|Children|Crime|Drama,1977
2007,2091,Return from Witch Mountain,Children|Sci-Fi,1978
2008,2092,"Return of Jafar, The",Adventure|Animation|Children|Fantasy|Musical|Romance,1994
2009,2093,Return to Oz,Adventure|Children|Fantasy,1985
2010,2094,"Rocketeer, The",Action|Adventure|Sci-Fi,1991
2011,2095,"Shaggy D.A., The",Children|Comedy,1976
2012,2096,Sleeping Beauty,Animation|Children|Musical,1959
2013,2097,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983
2014,2098,Son of Flubber,Children|Comedy,1963
2015,2099,Song of the South,Adventure|Animation|Children|Musical,1946
2016,2100,Splash,Comedy|Fantasy|Romance,1984
2017,2101,Squanto: A Warrior's Tale,Adventure|Drama,1994
2018,2102,Steamboat Willie,Animation|Children|Comedy|Musical,1928
2019,2103,Tall Tale,Adventure|Children|Fantasy|Western,1995
2020,2104,Tex,Drama,1982
2021,2105,Tron,Action|Adventure|Sci-Fi,1982
2022,2106,Swing Kids,Drama|War,1993
2023,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror|Thriller,1998
2024,2108,L.A. Story,Comedy|Romance,1991
2025,2109,"Jerk, The",Comedy,1979
2026,2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982
2027,2111,"Man with Two Brains, The",Comedy,1983
2028,2112,Grand Canyon,Crime|Drama,1991
2029,2113,Graveyard Shift (Stephen King's Graveyard Shift),Horror|Thriller,1990
2030,2114,"Outsiders, The",Drama,1983
2031,2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984
2032,2116,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978
2033,2117,1984 (Nineteen Eighty-Four),Drama|Sci-Fi,1984
2034,2118,"Dead Zone, The",Thriller,1983
2035,2119,Maximum Overdrive,Horror,1986
2036,2120,Needful Things,Drama|Horror,1993
2037,2121,Cujo,Horror|Thriller,1983
2038,2122,Children of the Corn,Horror|Thriller,1984
2039,2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1989
2040,2124,"Addams Family, The",Children|Comedy|Fantasy,1991
2041,2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998
2042,2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998
2043,2127,"First Love, Last Rites",Drama|Romance,1997
2044,2128,Safe Men,Comedy,1998
2045,2129,"Saltmen of Tibet, The (Salzmänner von Tibet, Die)",Documentary,1997
2046,2130,Atlantic City,Crime|Drama|Romance,1980
2047,2131,Autumn Sonata (Höstsonaten),Drama,1978
2048,2132,Who's Afraid of Virginia Woolf?,Drama,1966
2049,2133,Adventures in Babysitting,Adventure|Comedy,1987
2050,2134,Weird Science,Comedy|Fantasy|Sci-Fi,1985
2051,2135,Doctor Dolittle,Adventure|Children|Musical,1967
2052,2136,"Nutty Professor, The",Comedy|Sci-Fi,1963
2053,2137,Charlotte's Web,Animation|Children,1973
2054,2138,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978
2055,2139,"Secret of NIMH, The",Adventure|Animation|Children|Drama,1982
2056,2140,"Dark Crystal, The",Adventure|Fantasy,1982
2057,2141,"American Tail, An",Adventure|Animation|Children|Comedy,1986
2058,2142,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991
2059,2143,Legend,Adventure|Fantasy|Romance,1985
2060,2144,Sixteen Candles,Comedy|Romance,1984
2061,2145,Pretty in Pink,Comedy|Drama|Romance,1986
2062,2146,St. Elmo's Fire,Drama|Romance,1985
2063,2147,"Clan of the Cave Bear, The",Adventure|Drama|Fantasy,1986
2064,2148,House,Comedy|Fantasy|Horror,1986
2065,2149,House II: The Second Story,Comedy|Fantasy|Horror,1987
2066,2150,"Gods Must Be Crazy, The",Adventure|Comedy,1980
2067,2151,"Gods Must Be Crazy II, The",Comedy,1989
2068,2152,Air Bud: Golden Receiver,Children|Comedy,1998
2069,2153,"Avengers, The",Action|Adventure,1998
2070,2154,How Stella Got Her Groove Back,Drama|Romance,1998
2071,2155,"Slums of Beverly Hills, The",Comedy|Drama,1998
2072,2156,"Best Man, The (Testimone dello sposo, Il)",Comedy|Drama|Romance,1998
2073,2157,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La)",Romance,1998
2074,2158,"Henry: Portrait of a Serial Killer, Part 2",Crime|Horror,1998
2075,2159,Henry: Portrait of a Serial Killer,Crime|Horror|Thriller,1986
2076,2160,Rosemary's Baby,Drama|Horror|Thriller,1968
2077,2161,"NeverEnding Story, The",Adventure|Children|Fantasy,1984
2078,2162,"NeverEnding Story II: The Next Chapter, The",Adventure|Children|Fantasy,1990
2079,2163,Attack of the Killer Tomatoes!,Comedy|Horror,1978
2080,2164,Surf Nazis Must Die,Action|Comedy|Drama|Horror,1987
2081,2165,Your Friends and Neighbors,Comedy|Drama,1998
2082,2166,Return to Paradise,Crime|Drama|Romance|Thriller,1998
2083,2167,Blade,Action|Horror|Thriller,1998
2084,2168,Dance with Me,Drama|Romance,1998
2085,2169,Dead Man on Campus,Comedy,1998
2086,2170,Wrongfully Accused,Action|Comedy,1998
2087,2171,Next Stop Wonderland,Comedy|Drama|Romance,1998
2088,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy|Drama,1998
2089,2173,"Navigator: A Mediaeval Odyssey, The",Adventure|Fantasy|Sci-Fi,1988
2090,2174,Beetlejuice,Comedy|Fantasy,1988
2091,2175,Déjà Vu,Drama|Romance,1997
2092,2176,Rope,Crime|Drama|Thriller,1948
2093,2177,Family Plot,Comedy|Thriller,1976
2094,2178,Frenzy,Thriller,1972
2095,2179,Topaz,Thriller,1969
2096,2180,Torn Curtain,Thriller,1966
2097,2181,Marnie,Drama|Mystery|Romance|Thriller,1964
2098,2182,"Wrong Man, The",Drama|Film-Noir|Thriller,1956
2099,2183,"Man Who Knew Too Much, The",Adventure|Drama|Mystery|Thriller,1956
2100,2184,"Trouble with Harry, The",Comedy|Mystery,1955
2101,2185,I Confess,Thriller,1953
2102,2186,Strangers on a Train,Crime|Drama|Film-Noir|Thriller,1951
2103,2187,Stage Fright,Mystery|Romance|Thriller,1950
2104,2188,54,Drama,1998
2105,2189,I Married A Strange Person!,Animation|Comedy|Fantasy|Sci-Fi,1997
2106,2190,Why Do Fools Fall In Love?,Drama,1998
2107,2191,"Merry War, A",Comedy,1997
2108,2192,See the Sea,Thriller,1997
2109,2193,Willow,Action|Adventure|Fantasy,1988
2110,2194,"Untouchables, The",Action|Crime|Drama,1987
2111,2195,Dirty Work,Comedy,1998
2112,2196,Knock Off,Action,1998
2113,2197,Firelight,Drama,1997
2114,2198,Modulations,Documentary,1998
2115,2199,Phoenix,Crime|Drama,1998
2116,2200,Under Capricorn,Drama,1949
2117,2201,"Paradine Case, The",Drama,1947
2118,2202,Lifeboat,Drama|War,1944
2119,2203,Shadow of a Doubt,Crime|Drama|Thriller,1943
2120,2204,Saboteur,Mystery|Thriller,1942
2121,2205,Mr. & Mrs. Smith,Comedy|Romance,1941
2122,2206,Suspicion,Film-Noir|Mystery|Thriller,1941
2123,2207,Jamaica Inn,Drama,1939
2124,2208,"Lady Vanishes, The",Drama|Mystery|Thriller,1938
2125,2209,Young and Innocent,Crime|Thriller,1937
2126,2210,Sabotage,Thriller,1936
2127,2211,Secret Agent,Thriller,1936
2128,2212,"Man Who Knew Too Much, The",Drama|Thriller,1934
2129,2213,Waltzes from Vienna,Comedy|Musical,1933
2130,2214,Number Seventeen (a.k.a. Number 17),Thriller,1932
2131,2215,Rich and Strange,Comedy|Romance,1931
2132,2216,"Skin Game, The",Drama,1931
2133,2217,Elstree Calling,Comedy|Musical,1930
2134,2218,Juno and the Paycock,Drama,1930
2135,2219,Murder!,Mystery|Thriller,1930
2136,2220,"Manxman, The",Drama,1929
2137,2221,Blackmail,Drama|Thriller,1929
2138,2222,Champagne,Comedy,1928
2139,2223,"Farmer's Wife, The",Comedy,1928
2140,2224,Downhill,Drama,1927
2141,2225,Easy Virtue,Drama,1928
2142,2226,"Ring, The",Drama,1927
2143,2227,"Lodger: A Story of the London Fog, The",Crime|Drama|Thriller,1927
2144,2229,"Pleasure Garden, The",Drama,1925
2145,2230,Always Tell Your Wife,Comedy,1914
2146,2231,Rounders,Drama,1998
2147,2232,Cube,Horror|Mystery|Sci-Fi|Thriller,1997
2148,2233,Digging to China,Drama,1998
2149,2234,Let's Talk About Sex,Drama,1998
2150,2235,One Man's Hero,Drama|War,1999
2151,2236,Simon Birch,Drama,1998
2152,2237,Without Limits,Drama,1998
2153,2238,Seven Beauties (Pasqualino Settebellezze),Comedy|Drama,1976
2154,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975
2155,2240,My Bodyguard,Drama,1980
2156,2241,Class,Comedy,1983
2157,2242,"Grandview, U.S.A.",Drama,1984
2158,2243,Broadcast News,Comedy|Drama|Romance,1987
2159,2244,"Allnighter, The",Comedy|Romance,1987
2160,2245,Working Girl,Comedy|Drama|Romance,1988
2161,2246,Stars and Bars,Action|Comedy|Romance,1988
2162,2247,Married to the Mob,Comedy,1988
2163,2248,Say Anything...,Comedy|Drama|Romance,1989
2164,2249,My Blue Heaven,Comedy,1990
2165,2250,Men Don't Leave,Drama,1990
2166,2251,"Cabinet of Dr. Ramirez, The",Comedy,1991
2167,2252,Hero,Comedy|Drama,1992
2168,2253,Toys,Comedy|Fantasy,1992
2169,2254,Choices,Drama,1981
2170,2255,Young Doctors in Love,Comedy,1982
2171,2256,Parasite,Horror|Sci-Fi,1982
2172,2257,No Small Affair,Comedy|Romance,1984
2173,2258,"Master, The",Action,1984
2174,2259,Blame It on Rio,Comedy|Romance,1984
2175,2260,Wisdom,Crime|Drama,1986
2176,2261,One Crazy Summer,Comedy,1986
2177,2262,About Last Night...,Comedy|Drama|Romance,1986
2178,2263,"Seventh Sign, The",Drama|Fantasy|Thriller,1988
2179,2264,We're No Angels,Comedy|Crime,1989
2180,2265,Nothing But Trouble,Adventure|Comedy,1991
2181,2266,"Butcher's Wife, The",Comedy|Romance,1991
2182,2267,Mortal Thoughts,Mystery|Thriller,1991
2183,2268,"Few Good Men, A",Crime|Drama|Thriller,1992
2184,2269,Indecent Proposal,Drama|Romance,1993
2185,2270,"Century of Cinema, A",Documentary,1994
2186,2271,Permanent Midnight,Drama,1998
2187,2272,One True Thing,Drama,1998
2188,2273,Rush Hour,Action|Comedy|Crime|Thriller,1998
2189,2274,Lilian's Story,Drama,1995
2190,2275,Six-String Samurai,Action|Adventure|Sci-Fi,1998
2191,2276,"Soldier's Daughter Never Cries, A",Drama,1998
2192,2277,Somewhere in the City,Comedy|Drama,1998
2193,2278,Ronin,Action|Crime|Thriller,1998
2194,2279,Urban Legend,Horror|Thriller,1998
2195,2280,Clay Pigeons,Crime,1998
2196,2281,Monument Ave.,Action|Crime|Drama,1998
2197,2282,Pecker,Comedy|Drama,1998
2198,2283,"Sheltering Sky, The",Drama,1990
2199,2284,Bandit Queen,Drama,1994
2200,2285,If....,Drama,1968
2201,2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980
2202,2287,Them!,Horror|Sci-Fi|Thriller,1954
2203,2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982
2204,2289,"Player, The",Comedy|Crime|Drama,1992
2205,2290,Stardust Memories,Comedy|Drama,1980
2206,2291,Edward Scissorhands,Drama|Fantasy|Romance,1990
2207,2292,Overnight Delivery,Comedy|Romance,1998
2208,2293,Shadrach,Drama,1998
2209,2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,1998
2210,2295,"Impostors, The",Comedy,1998
2211,2296,"Night at the Roxbury, A",Comedy,1998
2212,2297,What Dreams May Come,Adventure|Drama|Fantasy|Romance,1998
2213,2298,Strangeland,Thriller,1998
2214,2299,"Battle of the Sexes, The",Comedy,1959
2215,2300,"Producers, The",Comedy,1968
2216,2301,History of the World: Part I,Comedy|Musical,1981
2217,2302,My Cousin Vinny,Comedy,1992
2218,2303,Nashville,Drama|Musical,1975
2219,2304,Love Is the Devil,Drama,1998
2220,2305,Slam,Drama,1998
2221,2306,Holy Man,Comedy,1998
2222,2307,One Tough Cop,Action|Crime,1998
2223,2308,Detroit 9000,Action|Crime,1973
2224,2309,"Inheritors, The (Siebtelbauern, Die)",Drama|Mystery,1998
2225,2310,"Mighty, The",Drama,1998
2226,2311,2010: The Year We Make Contact,Sci-Fi,1984
2227,2312,Children of a Lesser God,Drama,1986
2228,2313,"Elephant Man, The",Drama,1980
2229,2314,Beloved,Drama,1998
2230,2315,Bride of Chucky (Child's Play 4),Comedy|Horror|Thriller,1998
2231,2316,Practical Magic,Drama|Fantasy|Mystery|Romance,1998
2232,2317,"Alarmist, The (a.k.a. Life During Wartime)",Comedy,1997
2233,2318,Happiness,Comedy|Drama,1998
2234,2319,Reach the Rock,Comedy|Drama,1998
2235,2320,Apt Pupil,Drama|Thriller,1998
2236,2321,Pleasantville,Comedy|Drama|Fantasy,1998
2237,2322,Soldier,Action|Sci-Fi|War,1998
2238,2323,"Cruise, The",Documentary,1998
2239,2324,Life Is Beautiful (La Vita è bella),Comedy|Drama|Romance|War,1997
2240,2325,Orgazmo,Comedy,1997
2241,2326,Shattered Image,Drama|Thriller,1998
2242,2327,Tales from the Darkside: The Movie,Fantasy|Horror|Thriller,1990
2243,2328,Vampires,Horror|Western,1998
2244,2329,American History X,Crime|Drama,1998
2245,2330,Hands on a Hard Body,Comedy|Documentary,1996
2246,2331,Living Out Loud,Comedy|Drama|Romance,1998
2247,2332,Belly,Crime|Drama,1998
2248,2333,Gods and Monsters,Drama,1998
2249,2334,"Siege, The",Action|Thriller,1998
2250,2335,"Waterboy, The",Comedy,1998
2251,2336,Elizabeth,Drama,1998
2252,2337,Velvet Goldmine,Drama,1998
2253,2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998
2254,2339,I'll Be Home For Christmas,Comedy|Romance,1998
2255,2340,Meet Joe Black,Romance,1998
2256,2341,Dancing at Lughnasa,Drama,1998
2257,2342,Hard Core Logo,Comedy|Drama,1996
2258,2343,"Naked Man, The",Drama,1998
2259,2344,Runaway Train,Action|Adventure|Drama|Thriller,1985
2260,2345,Desert Bloom,Drama,1986
2261,2346,"Stepford Wives, The",Mystery|Sci-Fi|Thriller,1975
2262,2347,"Pope of Greenwich Village, The",Drama,1984
2263,2348,Sid and Nancy,Drama,1986
2264,2349,Mona Lisa,Comedy|Thriller,1986
2265,2350,Heart Condition,Comedy,1990
2266,2351,"Nights of Cabiria (Notti di Cabiria, Le)",Drama,1957
2267,2352,"Big Chill, The",Comedy|Drama,1983
2268,2353,Enemy of the State,Action|Thriller,1998
2269,2354,"Rugrats Movie, The",Animation|Children|Comedy,1998
2270,2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998
2271,2356,Celebrity,Comedy,1998
2272,2357,Central Station (Central do Brasil),Drama,1998
2273,2358,Savior,Drama|War,1998
2274,2359,Waking Ned Devine (a.k.a. Waking Ned),Comedy,1998
2275,2360,"Celebration, The (Festen)",Drama,1998
2276,2361,Pink Flamingos,Comedy,1972
2277,2362,Glen or Glenda,Drama,1953
2278,2363,Godzilla (Gojira),Drama|Horror|Sci-Fi,1954
2279,2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",Action|Horror|Sci-Fi|Thriller,1984
2280,2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Action|Sci-Fi,1962
2281,2366,King Kong,Action|Adventure|Fantasy|Horror,1933
2282,2367,King Kong,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976
2283,2368,King Kong Lives,Adventure|Sci-Fi,1986
2284,2369,Desperately Seeking Susan,Comedy|Drama|Romance,1985
2285,2370,"Emerald Forest, The",Action|Adventure|Drama,1985
2286,2371,Fletch,Comedy|Crime|Mystery,1985
2287,2372,Fletch Lives,Comedy,1989
2288,2373,Red Sonja,Action|Adventure|Fantasy,1985
2289,2374,Gung Ho,Comedy|Drama,1986
2290,2375,"Money Pit, The",Comedy,1986
2291,2376,"View to a Kill, A",Action|Adventure|Thriller,1985
2292,2377,Lifeforce,Horror|Sci-Fi,1985
2293,2378,Police Academy,Comedy|Crime,1984
2294,2379,Police Academy 2: Their First Assignment,Comedy|Crime,1985
2295,2380,Police Academy 3: Back in Training,Comedy|Crime,1986
2296,2381,Police Academy 4: Citizens on Patrol,Comedy|Crime,1987
2297,2382,Police Academy 5: Assignment: Miami Beach,Comedy|Crime,1988
2298,2383,Police Academy 6: City Under Siege,Comedy|Crime,1989
2299,2384,Babe: Pig in the City,Adventure|Children|Drama,1998
2300,2385,Home Fries,Comedy|Romance,1998
2301,2386,Jerry Springer: Ringmaster,Comedy|Drama,1998
2302,2387,Very Bad Things,Comedy|Crime,1998
2303,2388,Steam: The Turkish Bath (Hamam),Drama|Romance,1997
2304,2389,Psycho,Crime|Horror|Thriller,1998
2305,2390,Little Voice,Comedy,1998
2306,2391,"Simple Plan, A",Crime|Drama|Thriller,1998
2307,2392,Jack Frost,Children|Comedy|Drama,1998
2308,2393,Star Trek: Insurrection,Action|Drama|Romance|Sci-Fi,1998
2309,2394,"Prince of Egypt, The",Animation|Musical,1998
2310,2395,Rushmore,Comedy|Drama,1998
2311,2396,Shakespeare in Love,Comedy|Drama|Romance,1998
