,userId,movieId,rating
11491,104,156,2.0
11492,104,157,3.0
11493,104,162,4.0
11494,104,164,3.0
11495,104,166,2.0
11496,104,175,1.0
11497,104,176,2.0
11498,104,180,1.0
11499,104,187,4.0
11500,104,199,5.0
11501,104,209,1.0
11502,104,211,4.0
11503,104,213,4.0
11504,104,215,3.0
11505,104,230,3.0
11506,104,232,3.0
11507,104,233,3.0
11508,104,235,4.0
11509,104,242,3.0
11510,104,245,3.0
11511,104,246,3.0
11512,104,247,3.0
11513,104,260,3.0
11514,104,261,3.0
11515,104,262,3.0
11516,104,265,2.0
11517,104,268,3.0
11518,104,271,3.0
11519,104,272,3.0
11520,104,281,3.0
11521,104,288,1.0
11522,104,290,3.0
11523,104,291,1.0
11524,104,296,3.0
11525,104,300,4.0
11526,104,303,2.0
11527,104,306,4.0
11528,104,307,4.0
11529,104,309,3.0
11530,104,312,2.0
11531,104,314,4.0
11532,104,318,3.0
11533,104,326,3.0
11534,104,329,3.0
11535,104,333,3.0
11536,104,334,5.0
11537,104,337,3.0
11538,104,338,2.0
11539,104,339,2.0
11540,104,345,1.0
11541,104,352,3.0
11542,104,357,3.0
11543,104,381,2.0
11544,104,384,3.0
11545,104,387,2.0
11546,104,388,2.0
11547,104,390,2.0
11548,104,408,2.0
11549,104,412,3.0
11550,104,417,4.0
11551,104,426,2.0
11552,104,431,3.0
11553,104,440,3.0
11554,104,441,3.0
11555,104,446,3.0
11556,104,447,1.0
11557,104,448,3.0
11558,104,449,2.0
11559,104,457,2.0
11560,104,467,2.0
11561,104,471,3.0
11562,104,474,2.0
11563,104,475,5.0
11564,104,476,3.0
11565,104,477,3.0
11566,104,481,2.0
11567,104,482,3.0
11568,104,486,3.0
11569,104,492,3.0
11570,104,495,3.0
11571,104,497,3.0
11572,104,498,3.0
11573,104,501,3.0
11574,104,508,1.0
11575,104,509,3.0
11576,104,514,2.0
11577,104,521,2.0
11578,104,526,2.0
11579,104,527,5.0
11580,104,529,4.0
11581,104,531,3.0
11582,104,532,2.0
11583,104,534,3.0
11584,104,535,4.0
11585,104,538,3.0
11586,104,541,3.0
11587,104,547,1.0
11588,104,549,3.0
11589,104,554,3.0
11590,104,562,3.0
11591,104,563,3.0
11592,104,567,3.0
11593,104,573,3.0
11594,104,581,2.0
11595,104,590,1.0
11596,104,592,3.0
11597,104,593,3.0
11598,104,594,3.0
11599,104,596,3.0
11600,104,599,3.0
11601,104,602,4.0
11602,104,608,3.0
11603,104,615,3.0
11604,104,621,3.0
11605,104,632,4.0
11606,104,645,4.0
11607,104,670,3.0
11608,104,674,2.0
11609,104,678,1.0
11610,104,685,1.0
11611,104,692,1.0
11612,104,695,1.0
11613,104,700,3.0
11614,104,702,4.0
11615,104,708,3.0
11616,104,714,3.0
11617,104,718,3.0
11618,104,720,5.0
11619,104,728,3.0
11620,104,745,5.0
11621,104,750,5.0
11622,104,760,4.0
11623,104,767,3.0
11624,104,778,3.0
11625,104,793,3.0
11626,104,800,4.0
11627,104,803,2.0
11628,104,807,3.0
11629,104,820,4.0
11630,104,828,2.0
11631,104,848,2.0
11632,104,851,2.0
11633,104,858,5.0
11634,104,866,1.0
11635,104,869,3.0
11636,104,877,1.0
11637,104,885,1.0
11638,104,892,3.0
11639,104,893,3.0
11640,104,896,4.0
11641,104,898,3.0
11642,104,899,5.0
11643,104,900,3.0
11644,104,901,3.0
11645,104,902,3.0
11646,104,903,4.0
11647,104,904,4.0
11648,104,905,4.0
11649,104,906,3.0
11650,104,907,3.0
11651,104,908,4.0
11652,104,909,4.0
11653,104,910,4.0
11654,104,911,2.0
11655,104,912,4.0
11656,104,913,4.0
11657,104,914,5.0
11658,104,915,4.0
11659,104,916,3.0
11660,104,918,3.0
11661,104,919,3.0
11662,104,920,3.0
11663,104,921,3.0
11664,104,922,4.0
11665,104,923,5.0
11666,104,924,4.0
11667,104,926,4.0
11668,104,927,3.0
11669,104,928,3.0
11670,104,929,3.0
11671,104,930,3.0
11672,104,931,4.0
11673,104,932,3.0
11674,104,933,3.0
11675,104,934,2.0
11676,104,935,3.0
11677,104,936,3.0
11678,104,937,4.0
11679,104,938,5.0
11680,104,939,2.0
11681,104,940,3.0
11682,104,941,3.0
11683,104,942,5.0
11684,104,943,3.0
11685,104,944,3.0
11686,104,945,3.0
11687,104,946,4.0
11688,104,947,3.0
11689,104,948,3.0
11690,104,949,3.0
11691,104,950,3.0
11692,104,951,3.0
11693,104,952,3.0
11694,104,953,5.0
11695,104,954,4.0
11696,104,955,3.0
11697,104,956,3.0
11698,104,957,4.0
11699,104,959,3.0
11700,104,963,3.0
11701,104,964,3.0
11702,104,965,5.0
11703,104,966,3.0
11704,104,968,4.0
11705,104,969,4.0
11706,104,971,3.0
11707,104,973,4.0
11708,104,976,3.0
11709,104,982,3.0
11710,104,984,3.0
11711,104,986,3.0
11712,104,994,3.0
11713,104,999,2.0
11714,104,1012,3.0
11715,104,1013,2.0
11716,104,1014,2.0
11717,104,1017,1.0
11718,104,1019,2.0
11719,104,1028,4.0
11720,104,1029,3.0
11721,104,1032,3.0
11722,104,1034,2.0
11723,104,1036,3.0
11724,104,1042,3.0
11725,104,1047,2.0
11726,104,1050,3.0
11727,104,1053,2.0
11728,104,1056,4.0
11729,104,1057,3.0
11730,104,1059,1.0
11731,104,1060,3.0
11732,104,1063,2.0
11733,104,1066,3.0
11734,104,1073,2.0
11735,104,1076,3.0
11736,104,1077,4.0
11737,104,1078,3.0
11738,104,1079,3.0
11739,104,1080,3.0
11740,104,1082,3.0
11741,104,1083,3.0
11742,104,1084,2.0
11743,104,1086,3.0
11744,104,1089,2.0
11745,104,1090,3.0
11746,104,1093,1.0
11747,104,1094,4.0
11748,104,1095,3.0
11749,104,1096,1.0
11750,104,1099,3.0
11751,104,1103,2.0
11752,104,1104,5.0
11753,104,1111,3.0
11754,104,1113,2.0
11755,104,1116,3.0
11756,104,1121,1.0
11757,104,1125,3.0
11758,104,1129,2.0
11759,104,1131,3.0
11760,104,1132,3.0
11761,104,1136,4.0
11762,104,1147,3.0
11763,104,1148,5.0
11764,104,1150,3.0
11765,104,1169,4.0
11766,104,1171,3.0
11767,104,1172,4.0
11768,104,1173,4.0
11769,104,1174,3.0
11770,104,1176,4.0
11771,104,1178,3.0
11772,104,1179,3.0
11773,104,1180,3.0
11774,104,1183,2.0
11775,104,1185,4.0
11776,104,1186,3.0
11777,104,1187,4.0
11778,104,1188,2.0
11779,104,1190,1.0
11780,104,1192,3.0
11781,104,1193,3.0
11782,104,1194,1.0
11783,104,1196,4.0
11784,104,1197,4.0
11785,104,1198,3.0
11786,104,1199,4.0
11787,104,1200,2.0
11788,104,1201,3.0
11789,104,1203,4.0
11790,104,1204,3.0
11791,104,1206,4.0
11792,104,1207,2.0
11793,104,1208,4.0
11794,104,1209,3.0
11795,104,1211,5.0
11796,104,1212,4.0
11797,104,1213,4.0
11798,104,1214,3.0
11799,104,1215,1.0
11800,104,1217,3.0
11801,104,1218,2.0
11802,104,1219,3.0
11803,104,1220,5.0
11804,104,1221,5.0
11805,104,1222,4.0
11806,104,1223,5.0
11807,104,1224,3.0
11808,104,1225,2.0
11809,104,1226,4.0
11810,104,1227,4.0
11811,104,1228,5.0
11812,104,1230,3.0
11813,104,1231,3.0
11814,104,1232,5.0
11815,104,1233,4.0
11816,104,1234,4.0
11817,104,1235,3.0
11818,104,1236,3.0
11819,104,1237,5.0
11820,104,1238,2.0
11821,104,1240,3.0
11822,104,1241,1.0
11823,104,1242,3.0
11824,104,1243,4.0
11825,104,1244,2.0
11826,104,1245,3.0
11827,104,1246,1.0
11828,104,1247,5.0
11829,104,1248,4.0
11830,104,1249,3.0
11831,104,1250,5.0
11832,104,1251,5.0
11833,104,1252,4.0
11834,104,1253,4.0
11835,104,1254,5.0
11836,104,1255,1.0
11837,104,1256,3.0
11838,104,1257,3.0
11839,104,1258,4.0
11840,104,1259,3.0
11841,104,1260,3.0
11842,104,1261,1.0
11843,104,1262,4.0
11844,104,1263,5.0
11845,104,1264,3.0
11846,104,1265,4.0
11847,104,1266,3.0
11848,104,1267,4.0
11849,104,1269,3.0
11850,104,1270,3.0
11851,104,1272,4.0
11852,104,1273,3.0
11853,104,1274,3.0
11854,104,1276,4.0
11855,104,1277,2.0
11856,104,1278,3.0
11857,104,1280,3.0
11858,104,1281,3.0
11859,104,1282,4.0
11860,104,1283,4.0
11861,104,1284,4.0
11862,104,1285,3.0
11863,104,1287,3.0
11864,104,1288,4.0
11865,104,1292,4.0
11866,104,1293,4.0
11867,104,1295,3.0
11868,104,1296,3.0
11869,104,1299,4.0
11870,104,1300,3.0
11871,104,1301,2.0
11872,104,1303,4.0
11873,104,1304,4.0
11874,104,1305,3.0
11875,104,1307,3.0
11876,104,1317,4.0
11877,104,1321,4.0
11878,104,1333,3.0
11879,104,1339,3.0
11880,104,1340,2.0
11881,104,1344,2.0
11882,104,1345,3.0
11883,104,1347,1.0
11884,104,1348,3.0
11885,104,1350,3.0
11886,104,1351,3.0
11887,104,1354,4.0
11888,104,1357,4.0
11889,104,1358,1.0
11890,104,1361,3.0
11891,104,1380,1.0
11892,104,1386,1.0
11893,104,1387,3.0
11894,104,1394,3.0
11895,104,1397,2.0
11896,104,1398,1.0
11897,104,1404,3.0
11898,104,1406,3.0
11899,104,1408,4.0
11900,104,1409,2.0
11901,104,1411,2.0
11902,104,1412,4.0
11903,104,1419,3.0
11904,104,1438,2.0
11905,104,1446,3.0
11906,104,1449,3.0
11907,104,1457,1.0
11908,104,1465,3.0
11909,104,1477,3.0
11910,104,1483,2.0
11911,104,1498,2.0
11912,104,1507,3.0
11913,104,1523,1.0
11914,104,1529,2.0
11915,104,1535,3.0
11916,104,1537,2.0
11917,104,1542,3.0
11918,104,1545,3.0
11919,104,1554,3.0
11920,104,1564,2.0
11921,104,1580,3.0
11922,104,1594,3.0
11923,104,1600,3.0
11924,104,1617,3.0
11925,104,1621,3.0
11926,104,1625,3.0
11927,104,1633,4.0
11928,104,1635,4.0
11929,104,1641,3.0
11930,104,1658,2.0
11931,104,1660,3.0
11932,104,1663,3.0
11933,104,1673,1.0
11934,104,1674,3.0
11935,104,1677,2.0
11936,104,1683,4.0
11937,104,1684,3.0
11938,104,1686,2.0
11939,104,1694,2.0
11940,104,1699,3.0
11941,104,1704,3.0
11942,104,1719,4.0
11943,104,1725,4.0
11944,104,1726,3.0
11945,104,1730,2.0
11946,104,1732,3.0
11947,104,1734,3.0
11948,104,1744,1.0
11949,104,1747,3.0
11950,104,1748,2.0
11951,104,1759,4.0
11952,104,1770,3.0
11953,104,1788,4.0
11954,104,1797,4.0
11955,104,1799,2.0
11956,104,1824,1.0
11957,104,1827,2.0
11958,104,1834,4.0
11959,104,1840,3.0
11960,104,1846,4.0
11961,104,1853,2.0
11962,104,1860,3.0
11963,104,1873,2.0
11964,104,1874,3.0
11965,104,1875,3.0
11966,104,1883,1.0
11967,104,1884,1.0
11968,104,1885,3.0
11969,104,1889,3.0
11970,104,1897,3.0
11971,104,1900,3.0
11972,104,1907,3.0
11973,104,1912,2.0
11974,104,1913,4.0
11975,104,1914,3.0
11976,104,1921,3.0
11977,104,1924,1.0
11978,104,1925,3.0
11979,104,1927,4.0
11980,104,1929,3.0
11981,104,1930,4.0
11982,104,1931,3.0
11983,104,1933,3.0
11984,104,1934,5.0
11985,104,1935,4.0
11986,104,1936,4.0
11987,104,1938,4.0
11988,104,1939,4.0
11989,104,1940,4.0
11990,104,1941,4.0
11991,104,1942,3.0
11992,104,1944,4.0
11993,104,1945,5.0
11994,104,1946,3.0
11995,104,1947,4.0
11996,104,1948,3.0
11997,104,1949,4.0
11998,104,1950,4.0
11999,104,1952,4.0
12000,104,1953,4.0
12001,104,1954,3.0
12002,104,1955,3.0
12003,104,1956,3.0
12004,104,1957,5.0
12005,104,1958,3.0
12006,104,1959,2.0
12007,104,1960,5.0
12008,104,1961,2.0
12009,104,1962,1.0
12010,104,1963,3.0
12011,104,1965,1.0
12012,104,1966,4.0
12013,104,1968,3.0
12014,104,1982,1.0
12015,104,1997,3.0
12016,104,2009,1.0
12017,104,2010,3.0
12018,104,2013,4.0
12019,104,2014,1.0
12020,104,2018,3.0
12021,104,2019,5.0
12022,104,2020,3.0
12023,104,2022,2.0
12024,104,2024,3.0
12025,104,2028,3.0
12026,104,2032,2.0
12027,104,2064,3.0
12028,104,2065,3.0
12029,104,2067,3.0
12030,104,2068,4.0
12031,104,2070,3.0
12032,104,2073,3.0
12033,104,2076,3.0
12034,104,2077,4.0
12035,104,2078,3.0
12036,104,2080,3.0
12037,104,2085,3.0
12038,104,2087,3.0
12039,104,2090,4.0
12040,104,2096,3.0
12041,104,2100,3.0
12042,104,2102,3.0
12043,104,2108,2.0
12044,104,2109,4.0
12045,104,2110,3.0
12046,104,2112,3.0
12047,104,2114,2.0
12048,104,2117,3.0
12049,104,2131,5.0
12050,104,2132,4.0
12051,104,2137,3.0
12052,104,2138,3.0
12053,104,2150,4.0
12054,104,2155,2.0
12055,104,2159,2.0
12056,104,2160,4.0
12057,104,2165,2.0
12058,104,2166,2.0
12059,104,2168,1.0
12060,104,2171,3.0
12061,104,2174,4.0
12062,104,2176,3.0
12063,104,2178,3.0
12064,104,2183,3.0
12065,104,2186,3.0
12066,104,2194,4.0
12067,104,2202,3.0
12068,104,2203,3.0
12069,104,2204,3.0
12070,104,2208,3.0
12071,104,2210,3.0
12072,104,2212,3.0
12073,104,2216,3.0
12074,104,2227,3.0
12075,104,2237,2.0
12076,104,2238,2.0
12077,104,2239,3.0
12078,104,2240,3.0
12079,104,2243,3.0
12080,104,2262,2.0
12081,104,2271,3.0
12082,104,2275,2.0
12083,104,2276,3.0
12084,104,2280,3.0
12085,104,2282,3.0
12086,104,2287,1.0
12087,104,2288,1.0
12088,104,2289,3.0
12089,104,2291,4.0
12090,104,2300,3.0
12091,104,2301,4.0
12092,104,2303,4.0
12093,104,2305,1.0
12094,104,2307,1.0
12095,104,2310,2.0
12096,104,2312,3.0
12097,104,2313,4.0
12098,104,2314,1.0
12099,104,2318,3.0
12100,104,2321,2.0
12101,104,2324,2.0
12102,104,2328,1.0
12103,104,2331,2.0
12104,104,2333,3.0
12105,104,2336,3.0
12106,104,2337,2.0
12107,104,2340,1.0
12108,104,2342,2.0
12109,104,2344,3.0
12110,104,2345,3.0
12111,104,2348,2.0
12112,104,2351,4.0
12113,104,2352,3.0
12114,104,2353,2.0
12115,104,2355,3.0
12116,104,2356,3.0
12117,104,2357,3.0
12118,104,2360,3.0
12119,104,2361,3.0
12120,104,2362,2.0
12121,104,2366,3.0
12122,104,2384,5.0
12123,104,2385,2.0
12124,104,2389,2.0
12125,104,2390,3.0
12126,104,2392,1.0
12127,104,2394,2.0
12128,104,2395,4.0
12129,104,2396,3.0
12130,104,2398,3.0
12131,104,2401,2.0
12132,104,2409,1.0
12133,104,2425,4.0
12134,104,2427,5.0
12135,104,2430,3.0
12136,104,2433,1.0
12137,104,2436,3.0
12138,104,2439,3.0
12139,104,2440,3.0
12140,104,2442,3.0
12141,104,2443,3.0
12142,104,2454,3.0
12143,104,2459,1.0
12144,104,2463,3.0
12145,104,2467,3.0
12146,104,2474,3.0
12147,104,2479,1.0
12148,104,2481,3.0
12149,104,2490,2.0
12150,104,2491,1.0
12151,104,2497,2.0
12152,104,2498,2.0
12153,104,2499,3.0
12154,104,2501,3.0
12155,104,2502,3.0
12156,104,2504,3.0
12157,104,2505,1.0
12158,104,2506,2.0
12159,104,2511,4.0
12160,104,2519,2.0
12161,104,2527,2.0
12162,104,2539,3.0
12163,104,2540,2.0
12164,104,2541,1.0
12165,104,2542,4.0
12166,104,2544,3.0
12167,104,2548,1.0
12168,104,2549,1.0
12169,104,2550,2.0
12170,104,2551,4.0
12171,104,2553,3.0
12172,104,2554,2.0
12173,104,2555,1.0
12174,104,2558,1.0
12175,104,2559,2.0
12176,104,2560,4.0
12177,104,2563,2.0
12178,104,2565,4.0
12179,104,2567,1.0
12180,104,2568,1.0
12181,104,2571,1.0
12182,104,2572,3.0
12183,104,2574,1.0
12184,104,2575,3.0
12185,104,2577,3.0
12186,104,2580,3.0
12187,104,2581,1.0
12188,104,2583,4.0
12189,104,2589,2.0
12190,104,2590,2.0
12191,104,2593,1.0
12192,104,2594,3.0
12193,104,2596,3.0
12194,104,2599,3.0
12195,104,2600,3.0
12196,104,2605,2.0
12197,104,2606,1.0
12198,104,2611,3.0
12199,104,2612,4.0
12200,104,2613,2.0
12201,104,2617,2.0
12202,104,2620,3.0
12203,104,2621,3.0
12204,104,2622,3.0
12205,104,2630,3.0
12206,104,2633,2.0
12207,104,2634,2.0
12208,104,2640,3.0
12209,104,2644,3.0
12210,104,2646,2.0
12211,104,2648,3.0
12212,104,2653,2.0
12213,104,2654,1.0
12214,104,2657,1.0
12215,104,2659,2.0
12216,104,2660,1.0
12217,104,2662,1.0
12218,104,2664,3.0
12219,104,2665,1.0
12220,104,2667,1.0
12221,104,2669,3.0
12222,104,2670,3.0
12223,104,2671,2.0
12224,104,2672,1.0
12225,104,2674,3.0
12226,104,2676,2.0
12227,104,2677,3.0
12228,104,2682,5.0
12229,104,2683,3.0
12230,104,2686,3.0
12231,104,2689,1.0
12232,104,2690,2.0
12233,104,2692,2.0
12234,104,2693,3.0
12235,104,2694,1.0
12236,104,2696,2.0
12237,104,2700,1.0
12238,104,2701,1.0
12239,104,2702,3.0
12240,104,2705,3.0
12241,104,2706,1.0
12242,104,2707,2.0
12243,104,2708,3.0
12244,104,2709,3.0
12245,104,2710,3.0
12246,104,2712,2.0
12247,104,2713,1.0
12248,104,2718,2.0
12249,104,2719,1.0
12250,104,2720,3.0
12251,104,2722,2.0
12252,104,2723,1.0
12253,104,2724,1.0
12254,104,2725,3.0
12255,104,2726,3.0
12256,104,2727,4.0
12257,104,2728,4.0
12258,104,2729,3.0
12259,104,2730,3.0
12260,104,2731,3.0
12261,104,2732,3.0
12262,104,2736,3.0
12263,104,2744,2.0
12264,104,2745,5.0
12265,104,2747,3.0
12266,104,2753,3.0
12267,104,2759,3.0
12268,104,2761,1.0
12269,104,2762,4.0
12270,104,2763,3.0
12271,104,2767,3.0
12272,104,2770,3.0
12273,104,2771,2.0
12274,104,2772,1.0
12275,104,2776,3.0
12276,104,2779,3.0
12277,104,2781,2.0
12278,104,2784,3.0
12279,104,2788,3.0
12280,104,2791,3.0
12281,104,2795,3.0
12282,104,2797,3.0
12283,104,2804,3.0
12284,104,2805,2.0
12285,104,2807,1.0
12286,104,2809,1.0
12287,104,2819,4.0
12288,104,2820,3.0
12289,104,2826,2.0
12290,104,2827,1.0
12291,104,2828,1.0
12292,104,2829,1.0
12293,104,2834,3.0
12294,104,2835,1.0
12295,104,2836,3.0
12296,104,2840,1.0
12297,104,2847,3.0
12298,104,2848,3.0
12299,104,2849,3.0
12300,104,2852,3.0
12301,104,2857,1.0
12302,104,2858,2.0
12303,104,2859,3.0
12304,104,2861,1.0
12305,104,2863,3.0
12306,104,2866,4.0
12307,104,2870,3.0
12308,104,2871,4.0
12309,104,2872,4.0
12310,104,2873,3.0
12311,104,2874,3.0
12312,104,2875,3.0
12313,104,2877,1.0
12314,104,2881,2.0
12315,104,2882,1.0
12316,104,2883,4.0
12317,104,2884,3.0
12318,104,2888,1.0
12319,104,2889,2.0
12320,104,2890,2.0
12321,104,2893,1.0
12322,104,2904,3.0
12323,104,2905,3.0
12324,104,2906,1.0
12325,104,2908,3.0
12326,104,2912,3.0
12327,104,2915,3.0
12328,104,2917,4.0
12329,104,2918,4.0
12330,104,2919,3.0
12331,104,2920,5.0
12332,104,2921,2.0
12333,104,2923,2.0
12334,104,2924,2.0
12335,104,2925,4.0
12336,104,2926,3.0
12337,104,2927,2.0
12338,104,2929,3.0
12339,104,2932,5.0
12340,104,2935,2.0
12341,104,2936,4.0
12342,104,2937,3.0
12343,104,2939,3.0
12344,104,2940,3.0
12345,104,2941,3.0
12346,104,2944,4.0
12347,104,2946,3.0
12348,104,2947,4.0
12349,104,2948,3.0
12350,104,2949,3.0
12351,104,2951,3.0
12352,104,2952,3.0
12353,104,2959,3.0
12354,104,2961,1.0
12355,104,2965,2.0
12356,104,2966,4.0
12357,104,2967,3.0
12358,104,2968,3.0
12359,104,2969,3.0
12360,104,2971,3.0
12361,104,2973,2.0
12362,104,2975,3.0
12363,104,2976,4.0
12364,104,2977,2.0
12365,104,2978,1.0
12366,104,2979,1.0
12367,104,2987,3.0
12368,104,2988,4.0
12369,104,2991,4.0
12370,104,2995,1.0
12371,104,2997,4.0
12372,104,3000,1.0
12373,104,3003,3.0
12374,104,3004,1.0
12375,104,3005,1.0
12376,104,3006,4.0
12377,104,3008,3.0
12378,104,3011,2.0
12379,104,3012,4.0
12380,104,3013,2.0
12381,104,3018,2.0
12382,104,3019,3.0
12383,104,3022,5.0
12384,104,3030,3.0
12385,104,3032,4.0
12386,104,3034,3.0
12387,104,3035,3.0
12388,104,3037,3.0
12389,104,3038,4.0
12390,104,3039,3.0
12391,104,3040,1.0
12392,104,3046,2.0
12393,104,3050,1.0
12394,104,3052,1.0
12395,104,3053,2.0
12396,104,3054,1.0
12397,104,3060,4.0
12398,104,3062,4.0
12399,104,3067,3.0
12400,104,3068,3.0
12401,104,3070,4.0
12402,104,3071,3.0
12403,104,3072,2.0
12404,104,3074,2.0
12405,104,3075,4.0
12406,104,3076,3.0
12407,104,3077,4.0
12408,104,3081,3.0
12409,104,3083,2.0
12410,104,3088,4.0
12411,104,3089,5.0
12412,104,3090,5.0
12413,104,3091,3.0
12414,104,3092,3.0
12415,104,3093,3.0
12416,104,3095,5.0
12417,104,3096,3.0
12418,104,3097,3.0
12419,104,3098,4.0
12420,104,3099,1.0
12421,104,3100,3.0
12422,104,3101,2.0
12423,104,3102,3.0
12424,104,3103,3.0
12425,104,3104,3.0
12426,104,3105,3.0
12427,104,3108,3.0
12428,104,3111,2.0
12429,104,3113,1.0
12430,104,3114,4.0
12431,104,3115,2.0
12432,104,3117,2.0
12433,104,3122,4.0
12434,104,3133,4.0
12435,104,3134,5.0
12436,104,3135,3.0
12437,104,3139,3.0
12438,104,3141,3.0
12439,104,3142,3.0
12440,104,3147,1.0
12441,104,3152,3.0
12442,104,3153,2.0
12443,104,3158,3.0
12444,104,3167,2.0
12445,104,3168,1.0
12446,104,3169,3.0
12447,104,3266,3.0
12448,104,4424,4.0
12449,104,4970,3.0
12450,104,5060,5.0
12451,104,5649,2.0
12452,105,1,4.0
12453,105,6,3.0
12454,105,32,4.0
12455,105,66,5.0
12456,105,95,3.0
12457,105,135,4.0
12458,105,260,5.0
12459,105,647,3.0
12460,105,648,3.0
12461,105,653,4.0
12462,105,719,5.0
12463,105,736,5.0
12464,105,743,5.0
12465,105,762,5.0
12466,105,780,3.0
12467,105,783,3.0
12468,105,784,4.0
12469,105,786,3.0
12470,105,788,4.0
12471,105,802,4.0
12472,105,849,3.0
12473,105,880,4.0
12474,105,1061,4.0
12475,105,1183,4.0
12476,105,1210,5.0
12477,105,1367,4.0
12478,106,16,3.5
12479,106,111,4.0
12480,106,296,4.0
12481,106,428,4.0
12482,106,673,0.5
12483,106,858,5.0
12484,106,1089,4.5
12485,106,1213,4.0
12486,106,1221,5.0
12487,106,1228,4.0
12488,106,1343,4.0
12489,106,2134,0.5
12490,106,2186,3.0
12491,106,2194,3.5
12492,106,2278,3.5
12493,106,2428,0.5
12494,106,2485,0.5
12495,106,2585,1.5
12496,106,3174,5.0
12497,106,3409,0.5
12498,106,3948,2.0
12499,106,4262,4.5
12500,106,4994,3.5
12501,106,5900,2.5
12502,106,6001,3.0
12503,106,6768,2.0
12504,106,8042,3.5
12505,106,27311,1.5
12506,106,30825,2.0
12507,106,54272,2.0
12508,106,55765,3.0
12509,106,55820,3.5
12510,106,62250,3.5
12511,107,1,4.0
12512,107,356,4.5
12513,107,502,3.0
12514,107,551,4.5
12515,107,589,4.5
12516,107,613,1.0
12517,107,919,3.0
12518,107,1030,4.0
12519,107,1033,5.0
12520,107,1036,3.5
12521,107,1080,5.0
12522,107,1097,4.5
12523,107,1136,4.5
12524,107,1198,1.5
12525,107,1220,4.5
12526,107,1240,5.0
12527,107,1270,5.0
12528,107,1291,1.5
12529,107,1387,2.5
12530,107,1580,4.0
12531,107,1968,5.0
12532,107,2011,5.0
12533,107,2012,5.0
12534,107,2115,1.0
12535,107,2146,4.5
12536,107,2153,5.0
12537,107,2421,3.5
12538,107,2422,3.0
12539,107,2716,4.0
12540,107,2918,5.0
12541,107,2926,3.0
12542,107,3114,3.5
12543,107,3253,5.0
12544,107,4015,5.0
12545,107,5380,1.5
12546,107,5444,5.0
12547,107,5618,4.5
12548,107,6377,4.0
12549,107,6537,4.0
12550,107,8961,3.5
12551,107,59315,5.0
12552,107,64285,1.0
12553,107,68791,4.0
12554,107,68954,3.5
12555,107,78637,2.0
12556,107,79091,4.0
12557,107,79702,5.0
12558,107,89745,5.0
12559,107,102903,5.0
12560,107,106487,4.0
12561,107,106489,1.0
12562,107,108932,5.0
12563,107,112852,5.0
12564,108,14,5.0
12565,108,16,3.0
12566,108,23,1.0
12567,108,32,4.0
12568,108,39,4.0
12569,108,42,3.0
12570,108,45,3.0
12571,108,47,3.0
12572,108,48,3.0
12573,108,50,3.0
12574,108,52,3.0
12575,108,111,5.0
12576,108,125,4.0
12577,108,153,3.0
12578,108,156,4.0
12579,108,158,3.0
12580,108,159,4.0
12581,108,161,4.0
12582,108,163,4.0
12583,108,165,3.0
12584,108,172,2.0
12585,108,173,3.0
12586,108,179,3.0
12587,108,194,4.0
12588,108,222,3.0
12589,108,223,3.0
12590,108,225,2.0
12591,108,231,4.0
12592,108,235,5.0
12593,108,246,4.0
12594,108,257,2.0
12595,108,259,3.0
12596,108,281,4.0
12597,108,288,3.0
12598,108,296,4.0
12599,108,300,3.0
12600,108,304,3.0
12601,108,317,3.0
12602,108,339,3.0
12603,108,344,3.0
12604,108,348,3.0
12605,108,349,3.0
12606,108,350,3.0
12607,108,352,4.0
12608,108,356,3.0
12609,108,364,4.0
12610,108,367,3.0
12611,108,371,3.0
12612,108,372,3.0
12613,108,373,3.0
12614,108,376,3.0
12615,108,377,4.0
12616,108,412,4.0
12617,108,428,3.0
12618,108,431,3.0
12619,108,440,4.0
12620,108,454,3.0
12621,108,457,3.0
12622,108,466,3.0
12623,108,468,3.0
12624,108,472,3.0
12625,108,474,3.0
12626,108,480,3.0
12627,108,485,3.0
12628,108,493,3.0
12629,108,497,3.0
12630,108,508,3.0
12631,108,510,2.0
12632,108,529,3.0
12633,108,535,3.0
12634,108,548,2.0
12635,108,552,3.0
12636,108,553,3.0
12637,108,555,3.0
12638,108,585,4.0
12639,108,586,3.0
12640,108,588,4.0
12641,108,589,3.0
12642,108,592,3.0
12643,108,593,4.0
12644,108,594,4.0
12645,108,596,3.0
12646,108,597,3.0
12647,108,648,4.0
12648,108,680,2.0
12649,108,725,3.0
12650,108,733,3.0
12651,108,743,3.0
12652,108,748,3.0
12653,108,780,3.0
12654,109,1,3.5
12655,109,24,2.0
12656,109,32,4.0
12657,109,158,1.0
12658,109,261,2.5
12659,109,265,5.0
12660,109,318,5.0
12661,109,356,4.0
12662,109,471,5.0
12663,109,480,3.0
12664,109,527,3.5
12665,109,531,3.0
12666,109,551,4.5
12667,109,592,4.0
12668,109,593,3.5
12669,109,594,3.5
12670,109,596,2.0
12671,109,661,2.0
12672,109,724,2.5
12673,109,783,0.5
12674,109,838,2.0
12675,109,858,5.0
12676,109,903,3.5
12677,109,908,3.0
12678,109,914,3.0
12679,109,917,3.0
12680,109,919,4.0
12681,109,920,3.5
12682,109,923,4.0
12683,109,953,2.5
12684,109,954,4.5
12685,109,1022,4.5
12686,109,1023,3.5
12687,109,1029,3.5
